,Customer_Name,Similar_Customer_1,Similar_Customer_2,Similar_Customer_3,Similar_Customer_4,Similar_Customer_5
7054,C_344146,"('C_643911', 0.6516063601795459)","('C_87389', 0.7029768485495972)","('C_1132826', 0.7063223415705534)","('C_1074452', 0.7079042479662522)","('C_499563', 0.7087092276545964)"
7055,C_344156,"('C_1958579', 0.49285617716252117)","('C_1322848', 0.6873880739567968)","('C_1106639', 0.6902310551664506)","('C_2390308', 0.6925985014973033)","('C_1651781', 0.7109023977990694)"
7056,C_344440,"('C_1326407', 0.7062887564022436)","('C_2464979', 0.8520250676747224)","('C_484279', 0.8520457366292328)","('C_392775', 0.8639263881237936)","('C_853559', 0.8672677329872241)"
7057,C_345178,"('C_175417', 0.7361090903820937)","('C_327306', 0.7662787088247641)","('C_2550424', 0.7741359575131312)","('C_759830', 0.7757121346922564)","('C_539745', 0.78848445266561)"
7058,C_345485,"('C_1353461', 0.5194653046905355)","('C_1030656', 0.5574720993893214)","('C_1311523', 0.673466478343724)","('C_1407052', 0.6933571912600219)","('C_2071821', 0.7062071990762762)"
7059,C_345569,"('C_988106', 0.6335368737961224)","('C_153828', 0.6348516283298893)","('C_221184', 0.6619382981085934)","('C_1936601', 0.6837722339831621)","('C_362620', 0.6837722339831621)"
7060,C_345658,"('C_1450613', 0.8297214746008524)","('C_2370473', 0.8408122755999194)","('C_1231681', 0.8534030150380788)","('C_1311523', 0.8555719987124877)","('C_2019188', 0.8564896130358659)"
7061,C_345666,"('C_1256714', 0.6851234255886842)","('C_2196292', 0.6880748722933415)","('C_1969376', 0.6935206565391172)","('C_1228345', 0.7017749781917508)","('C_104442', 0.7144570845345463)"
7062,C_345777,"('C_2561348', 0.6178095386983296)","('C_1833632', 0.6178095386983296)","('C_2257655', 0.6178095386983296)","('C_810550', 0.6178095386983296)","('C_2244537', 0.6178095386983296)"
7063,C_345802,"('C_2411165', 0.8323284126237002)","('C_975730', 0.856165958187999)","('C_862679', 0.8578151944910865)","('C_546504', 0.8592568580865392)","('C_855460', 0.86207642106924)"
7064,C_345924,"('C_2375278', 0.7919529805005696)","('C_499563', 0.7945059640756013)","('C_87389', 0.80698845985367)","('C_344146', 0.8117950847927323)","('C_290230', 0.8140140160232835)"
7065,C_346272,"('C_1204666', 0.6378844970249823)","('C_71346', 0.6455482940077133)","('C_1560591', 0.6505318775973239)","('C_1235163', 0.6540714620433814)","('C_2507676', 0.6650563607729053)"
7066,C_346453,"('C_2076108', 0.8)","('C_1316931', 0.8381610224103035)","('C_2458848', 0.8585786437626906)","('C_1743435', 0.8585786437626906)","('C_1918637', 0.8585786437626906)"
7067,C_346637,"('C_1160648', 0.7705337251454011)","('C_2218101', 0.7836571213289293)","('C_436892', 0.7947591243525864)","('C_1220402', 0.7968038951017632)","('C_316218', 0.8066285472305086)"
7068,C_346821,"('C_894530', 0.670428623260524)","('C_925584', 0.7327387580875757)","('C_366506', 0.7817821097640076)","('C_654926', 0.7817821097640076)","('C_506204', 0.8110177634953863)"
7069,C_347476,"('C_2273711', 0.628668845629451)","('C_331772', 0.7373371439851086)","('C_1763808', 0.7976064634453863)","('C_617572', 0.8340421518482357)","('C_1360541', 0.8534986719865723)"
7070,C_347723,"('C_1644573', 0.6837722339831621)","('C_613708', 0.7335917313429612)","('C_2183715', 0.753740976520848)","('C_1679629', 0.7827136440183835)","('C_1114926', 0.8075499102701247)"
7071,C_347944,"('C_1443434', 0.4428723134254534)","('C_2065515', 0.44862601685711523)","('C_1814501', 0.5438715514637967)","('C_494256', 0.5758641174484708)","('C_1843842', 0.5849850391144555)"
7072,C_348334,"('C_1845032', 0.5642050471557436)","('C_1935389', 0.5909771376295858)","('C_895783', 0.5943913272855422)","('C_705197', 0.6024938435077929)","('C_1274663', 0.6649063023035143)"
7073,C_34902,"('C_1812007', 0.7415339983885392)","('C_2279593', 0.7651494647573565)","('C_2244537', 0.7651494647573565)","('C_2561348', 0.7651494647573565)","('C_1833632', 0.7651494647573565)"
7074,C_349581,"('C_1480201', 0.6220355269907728)","('C_1619060', 0.6396250149217764)","('C_1108515', 0.6549672203288228)","('C_1462535', 0.7396639277429502)","('C_1170269', 0.777282298406313)"
7075,C_349594,"('C_2456612', 0.6847604400021796)","('C_838157', 0.7201316773644089)","('C_535259', 0.7201495920033347)","('C_1851700', 0.7361770269987338)","('C_1607859', 0.7486434791562431)"
7076,C_350000,"('C_1187914', 0.5205504242258772)","('C_544740', 0.581438680609746)","('C_713005', 0.6601036753761638)","('C_1999601', 0.7264415647059657)","('C_45175', 0.728416340955035)"
7077,C_350735,"('C_1951848', 0.6278957962323746)","('C_2130101', 0.6639709821843942)","('C_2255935', 0.6837722339831621)","('C_1035392', 0.6837722339831621)","('C_1042158', 0.6837722339831621)"
7078,C_350956,"('C_1553588', 0.6686296424496496)","('C_941037', 0.7036133419156023)","('C_2285897', 0.7894353423582079)","('C_860964', 0.8086832348668426)","('C_1020395', 0.8173350611352761)"
7079,C_351778,"('C_2317007', 0.6134726109428725)","('C_1872675', 0.7219227416855197)","('C_1367531', 0.7219227416855197)","('C_251989', 0.7219227416855197)","('C_1617613', 0.7330299842075845)"
7080,C_351780,"('C_880712', 0.6795210602408591)","('C_251989', 0.7611291017805003)","('C_855460', 0.7682879751678293)","('C_2400863', 0.786347373493906)","('C_1158896', 0.7940836442325694)"
7081,C_351979,"('C_2173794', 0.4671355860345805)","('C_2025614', 0.6616783038963372)","('C_109132', 0.7206280003249059)","('C_1061748', 0.7540663125050101)","('C_521796', 0.7543842234109458)"
7082,C_352213,"('C_1265415', 0.3675444679663241)","('C_1417375', 0.4407699770533394)","('C_455890', 0.7227891387225079)","('C_1845253', 0.7238867649703835)","('C_525413', 0.7418011102528388)"
7083,C_352429,"('C_1009314', 0.7048039703598982)","('C_938655', 0.7327387580875757)","('C_2260263', 0.75)","('C_1261701', 0.75)","('C_735468', 0.75)"
7084,C_352717,"('C_421616', 0.6666666666666665)","('C_2259401', 0.6946435878984116)","('C_1553588', 0.7113248654051871)","('C_486698', 0.7426291557529243)","('C_63010', 0.7642977396044841)"
7085,C_35283,"('C_2506578', 0.32537724019555847)","('C_757651', 0.581817427579908)","('C_2488533', 0.6227980522764034)","('C_1055473', 0.6316078049253667)","('C_1680997', 0.6522797533568159)"
7086,C_352861,"('C_2564978', 0.5861509383953806)","('C_295044', 0.6535878934017343)","('C_406057', 0.6633806981847621)","('C_1579173', 0.6828821688444977)","('C_2392621', 0.6941261927061732)"
7087,C_352912,"('C_1476147', 0.6700973222937685)","('C_276433', 0.6887919926590276)","('C_888037', 0.7572966762030218)","('C_79087', 0.7664166570901144)","('C_2047315', 0.7664166570901144)"
7088,C_35298,"('C_1091332', 0.721841274693571)","('C_2338978', 0.7481183264919296)","('C_377048', 0.7655924033941702)","('C_2157184', 0.7671394578355644)","('C_1166610', 0.7682241148571527)"
7089,C_35301,"('C_1224744', 0.75)","('C_255946', 0.75)","('C_2162029', 0.7642977396044842)","('C_610769', 0.7958758547680684)","('C_651110', 0.7958758547680684)"
7090,C_353037,"('C_779763', 0.5817245914741259)","('C_1747812', 0.6939781459181584)","('C_2577903', 0.7591210292573327)","('C_2517563', 0.7859946554216374)","('C_2292085', 0.7952994887032101)"
7091,C_353148,"('C_2506081', 0.3683908854257373)","('C_2362481', 0.47000105999681996)","('C_1475616', 0.5636577114310777)","('C_389342', 0.5917517095361369)","('C_1990877', 0.6220355269907728)"
7092,C_353473,"('C_1858153', 0.6953434659728568)","('C_1030240', 0.7786137772020636)","('C_1352311', 0.7786137772020636)","('C_851622', 0.7786137772020636)","('C_2483930', 0.7786137772020636)"
7093,C_353623,"('C_2369788', 0.2740730670146224)","('C_460018', 0.3256386469271053)","('C_1205958', 0.3429663674531026)","('C_770159', 0.38047359563575567)","('C_581347', 0.3916537519966701)"
7094,C_354043,"('C_87389', 0.6880782270369784)","('C_735105', 0.68862416809521)","('C_2214114', 0.7682004963677587)","('C_341995', 0.7736412620438136)","('C_1148548', 0.7768553596182965)"
7095,C_354064,"('C_1938577', 0.7761867011963852)","('C_1220402', 0.7889795512732665)","('C_251989', 0.7914855859429253)","('C_1160648', 0.7914855859429253)","('C_491924', 0.7914855859429253)"
7096,C_354529,"('C_103887', 0.5000000000000001)","('C_362620', 0.5000000000000001)","('C_202400', 0.5411685322588765)","('C_1845804', 0.5791715161170814)","('C_1659034', 0.591751709536137)"
7097,C_354954,"('C_216752', 0.772403752667027)","('C_2187973', 0.8104022672951484)","('C_224383', 0.8333333333333334)","('C_1171285', 0.8333333333333334)","('C_2028135', 0.8333333333333334)"
7098,C_355224,"('C_623148', 0.7990452462465526)","('C_491924', 0.8148587886163414)","('C_908771', 0.8250285194497896)","('C_832719', 0.8268162547075145)","('C_316657', 0.8319046119222487)"
7099,C_35526,"('C_2032282', 0.7337412841747045)","('C_2187973', 0.7858228056503533)","('C_1914508', 0.7865180948155728)","('C_1340777', 0.8085179881745652)","('C_386053', 0.8117266564899117)"
7100,C_355858,"('C_1733794', 0.6464466094067263)","('C_1956101', 0.6464466094067263)","('C_743232', 0.6509550764235872)","('C_2432789', 0.6634541484358986)","('C_1173040', 0.705825797292724)"
7101,C_355869,"('C_1939707', 0.6623582382389521)","('C_1904606', 0.6994639941716569)","('C_1750708', 0.7209967280783077)","('C_1156085', 0.7321085374206433)","('C_1245345', 0.7487579976910941)"
7102,C_355977,"('C_381355', 0.8492443277111182)","('C_2083816', 0.8598400830155506)","('C_2582986', 0.9009852457023326)","('C_2002987', 0.9152009318348804)","('C_2399738', 0.919089918596669)"
7103,C_356,"('C_122947', 0.8093149198073945)","('C_2119005', 0.8238526681925661)","('C_47906', 0.8248445694874094)","('C_1448353', 0.8436390230812021)","('C_365543', 0.8523189887544595)"
7104,C_356137,"('C_2529354', 0.8654892827645951)","('C_702566', 0.8677219765522882)","('C_1530078', 0.8739589639397851)","('C_1008689', 0.88242816345716)","('C_279408', 0.8838587208987196)"
7105,C_356305,"('C_1776163', 0.7106440745340714)","('C_1995491', 0.7145328510082998)","('C_2368919', 0.7255360796194339)","('C_1648095', 0.7530549648159448)","('C_1624047', 0.7846816466123231)"
7106,C_356558,"('C_2029582', 0.42353237765543994)","('C_2325213', 0.4736943169565325)","('C_129969', 0.5357105181995905)","('C_1016953', 0.5598636981530021)","('C_570408', 0.5703157325827714)"
7107,C_35660,"('C_1740746', 0.6904967798746735)","('C_886638', 0.7133283191481854)","('C_1735401', 0.7591180122133574)","('C_1352592', 0.7604856887886475)","('C_1698870', 0.7608045748599868)"
7108,C_35677,"('C_2232060', 0.5256583509747431)","('C_941128', 0.5404067477592196)","('C_1181179', 0.5494285382785895)","('C_1675616', 0.5567000299079857)","('C_473920', 0.5709418348394835)"
7109,C_357097,"('C_91537', 0.7085230225533363)","('C_1352311', 0.7439845714309421)","('C_851622', 0.7439845714309421)","('C_2483930', 0.7439845714309421)","('C_2105971', 0.7485938654226821)"
7110,C_357698,"('C_1081821', 0.5460538312226796)","('C_670948', 0.5579779009755339)","('C_1894625', 0.6100436907730931)","('C_159996', 0.6119736632680999)","('C_11027', 0.626501718895125)"
7111,C_357778,"('C_1665885', 0.8309868416932563)","('C_87389', 0.8584528648118541)","('C_1871174', 0.8664784935731509)","('C_1272663', 0.8728505581279836)","('C_502296', 0.8732401312699423)"
7112,C_357798,"('C_1933340', 0.5790700149145849)","('C_2576508', 0.6843025111859387)","('C_1378654', 0.6981680251813538)","('C_851622', 0.7023575531413506)","('C_2445382', 0.7023575531413506)"
7113,C_358047,"('C_2349792', 0.698383778423962)","('C_2324596', 0.7115781540869743)","('C_1174088', 0.7238241072149529)","('C_572344', 0.7872103602282096)","('C_1708374', 0.7958048527045898)"
7114,C_358103,"('C_965335', 0.604993808061402)","('C_297708', 0.604993808061402)","('C_1189332', 0.6893567297557706)","('C_1418151', 0.7337870981765391)","('C_290230', 0.7407754547003903)"
7115,C_358644,"('C_1760769', 0.7519305308215831)","('C_676198', 0.8449082292131912)","('C_1168209', 0.8453290623475174)","('C_919743', 0.8504084815986468)","('C_948169', 0.8567770251921134)"
7116,C_35886,"('C_1463472', 0.7278817116822578)","('C_264470', 0.7848716039823864)","('C_1346667', 0.7949193204742366)","('C_2085954', 0.8243484001911526)","('C_386159', 0.8261137877084578)"
7117,C_359182,"('C_1756898', 0.5794813773504761)","('C_2576797', 0.6567068889063896)","('C_248282', 0.6766668047276108)","('C_1162825', 0.7005642768726356)","('C_273767', 0.7181415595756065)"
7118,C_359488,"('C_2221000', 0.5629361570851044)","('C_32448', 0.6548793990670083)","('C_2190254', 0.666485487822083)","('C_1642414', 0.7064879178078853)","('C_1020417', 0.7306813877493377)"
7119,C_359531,"('C_2187973', 0.7025093029493117)","('C_1171285', 0.7384895793085999)","('C_224383', 0.7384895793085999)","('C_961745', 0.7402691326911846)","('C_1106580', 0.7406819624265313)"
7120,C_35967,"('C_322733', 0.29289321881345254)","('C_1320391', 0.5000000000000001)","('C_2209420', 0.5365422829612561)","('C_220099', 0.591751709536137)","('C_1007539', 0.6077677297236319)"
7121,C_360649,"('C_2586082', 0.6543144649912036)","('C_1671810', 0.6847310078696056)","('C_2452180', 0.7655269663718774)","('C_2122407', 0.7655269663718774)","('C_2446145', 0.7655269663718774)"
7122,C_360813,"('C_2246410', 0.6081476502346586)","('C_33521', 0.6172995708362917)","('C_1388664', 0.6705322014271683)","('C_2352008', 0.7229185462570442)","('C_2441813', 0.7229185462570442)"
7123,C_361769,"('C_2407011', 0.39493521752835337)","('C_419080', 0.41854737051519764)","('C_1732513', 0.46835530489500776)","('C_1327802', 0.5528132921961889)","('C_2236194', 0.5626609719557566)"
7124,C_361915,"('C_1269249', 0.6674646734915769)","('C_1245331', 0.6731397747696932)","('C_184000', 0.7018576030000281)","('C_2505826', 0.7222222222222222)","('C_846353', 0.7260016878244046)"
7125,C_362041,"('C_1228345', 0.35254481354255507)","('C_104442', 0.3594490524259073)","('C_2182985', 0.3957837642939235)","('C_1969376', 0.4148125592279459)","('C_685525', 0.41612978306114945)"
7126,C_362620,"('C_354529', 0.5000000000000001)","('C_103887', 0.5000000000000001)","('C_1845804', 0.5791715161170814)","('C_1954362', 0.591751709536137)","('C_1659034', 0.591751709536137)"
7127,C_363523,"('C_1189645', 0.6949256652686027)","('C_1560698', 0.779483937681061)","('C_1433308', 0.7819530776472563)","('C_937680', 0.783273955705927)","('C_852820', 0.784968101105449)"
7128,C_363600,"('C_294656', 0.4622079320588608)","('C_872152', 0.48426992730580676)","('C_1631170', 0.48559281324165127)","('C_1433308', 0.60926768996613)","('C_1827115', 0.623217163219093)"
7129,C_363923,"('C_1785663', 0.7836973804180046)","('C_121888', 0.7861019964027912)","('C_1549991', 0.7973087367605625)","('C_1756898', 0.8011172813720725)","('C_1008535', 0.8187012782165104)"
7130,C_363983,"('C_434475', 0.5917517095361369)","('C_1568485', 0.5917517095361369)","('C_2141305', 0.5917517095361369)","('C_1748524', 0.5917517095361369)","('C_1044659', 0.6010014185970344)"
7131,C_364128,"('C_103887', 0.6578230712325247)","('C_354529', 0.6578230712325247)","('C_362620', 0.6578230712325247)","('C_2462636', 0.7081905346656463)","('C_1845804', 0.7120044036941398)"
7132,C_364143,"('C_419405', 0.802848632589986)","('C_1531452', 0.8032191143794711)","('C_887870', 0.8239698329451581)","('C_825116', 0.8274508047249128)","('C_2452180', 0.8274508047249128)"
7133,C_364270,"('C_1093067', 0.7370519961945825)","('C_2011546', 0.7595642965742873)","('C_2372836', 0.7627640263224837)","('C_806348', 0.7650827522767114)","('C_2187973', 0.7724073751235777)"
7134,C_364649,"('C_86680', 0.4795012292272145)","('C_778464', 0.5920722231902122)","('C_77897', 0.646793825357329)","('C_1914508', 0.6619261314041458)","('C_2049763', 0.6635926654217457)"
7135,C_364658,"('C_1939167', 0.6366710151271258)","('C_425885', 0.7111878372688372)","('C_7386', 0.7374569434393485)","('C_1327534', 0.7431900726088831)","('C_1257063', 0.752378662007134)"
7136,C_364889,"('C_1269631', 0.6670673827448922)","('C_1998768', 0.6724839830632976)","('C_2543093', 0.679795492920926)","('C_879259', 0.6895330112920923)","('C_1908051', 0.68994665170852)"
7137,C_364897,"('C_1352311', 0.5)","('C_2483930', 0.5)","('C_851622', 0.5)","('C_1729865', 0.5836548647084853)","('C_1933340', 0.6464466094067263)"
7138,C_365014,"('C_46513', 0.5321590099206288)","('C_1292799', 0.5384412525536004)","('C_871644', 0.5708889361480407)","('C_2417616', 0.590930843937249)","('C_312103', 0.5922536030108181)"
7139,C_365122,"('C_1979914', 0.7226859415491922)","('C_631743', 0.738519434622257)","('C_277712', 0.738519434622257)","('C_2504669', 0.739284991119026)","('C_2581657', 0.746147961327676)"
7140,C_365543,"('C_1801964', 0.4760902241755737)","('C_2301314', 0.6002424982150015)","('C_1005185', 0.6473454676404983)","('C_214138', 0.6561985838884035)","('C_1280607', 0.6588959157273151)"
7141,C_365599,"('C_87389', 0.6520201564367387)","('C_776584', 0.6913529574896249)","('C_1310155', 0.7231559416277382)","('C_581848', 0.7344702481041001)","('C_2189562', 0.7358704873393243)"
7142,C_365683,"('C_2585321', 0.6984886554222364)","('C_1270960', 0.7113248654051871)","('C_1224668', 0.7763932022500211)","('C_880712', 0.7763932022500211)","('C_350000', 0.7854251401225094)"
7143,C_366506,"('C_1280607', 0.5603422136795881)","('C_732478', 0.567111035937595)","('C_717608', 0.5703304145457002)","('C_2529354', 0.5804348678314224)","('C_1959309', 0.591751709536137)"
7144,C_366517,"('C_205535', 0.6779978745540787)","('C_2251964', 0.7030439450094403)","('C_1012532', 0.7106162911783933)","('C_639359', 0.7206959040371953)","('C_1712084', 0.7220552017662569)"
7145,C_366553,"('C_190056', 0.5161976080232167)","('C_45715', 0.6837722339831621)","('C_1629977', 0.6837722339831621)","('C_2444701', 0.6837722339831621)","('C_469142', 0.6837722339831621)"
7146,C_36661,"('C_2559565', 1.0)","('C_2559340', 1.0)","('C_2559660', 1.0)","('C_2560824', 1.0)","('C_2559064', 1.0)"
7147,C_366937,"('C_940249', 0.8092859847210198)","('C_2085954', 0.8245957283898698)","('C_295672', 0.8255374311470106)","('C_1403184', 0.828145072418129)","('C_455890', 0.847241290388967)"
7148,C_367426,"('C_269342', 0.37288050244738824)","('C_1388491', 0.436376099248032)","('C_617376', 0.49777838485219994)","('C_421680', 0.5259422191874314)","('C_1003873', 0.5930509761270447)"
